2025-04-12 11:45:47,solana,131.12,4358302876.0,9.62177,none,0,no_signal
2025-04-12 11:46:22,stellar,0.248118,150334947.0,6.47138,none,0,no_signal
2025-04-12 11:46:57,the-open-network,3.01,215905662.0,2.44912,none,0,insufficient_funds
2025-04-12 11:47:32,shiba-inu,1.264e-05,140910078.0,5.04189,none,0,insufficient_funds
2025-04-12 11:48:06,bitcoin-cash,348.32,211123896.0,13.14394,none,0,no_signal
2025-04-12 11:48:42,bitget-token,4.45,103236987.0,3.01003,none,0,no_signal
2025-04-12 11:49:20,pi-network,0.768681,607296790.0,27.03825,none,0,no_signal
2025-04-12 11:49:58,hyperliquid,15.94,129734960.0,6.33757,none,0,no_signal
2025-04-12 11:50:34,uniswap,5.53,123392296.0,5.88068,none,0,no_signal
2025-04-12 11:51:10,coinbase-wrapped-btc,85129.0,246460205.0,3.12499,none,0,no_signal
2025-04-12 11:51:46,pepe,7.23e-06,516496890.0,4.90882,none,0,insufficient_funds
2025-04-12 11:52:20,mantle,0.718598,283341662.0,3.6071,none,0,no_signal
2025-04-12 11:52:57,aave,148.25,216777484.0,9.41426,none,0,no_signal
2025-04-12 11:53:32,render-token,3.94,229032310.0,6.71454,none,0,no_signal
2025-04-12 11:54:13,sonic-3,0.52575,158752440.0,10.92692,none,0,insufficient_funds
2025-04-12 11:54:50,filecoin,2.55,104224981.0,4.60751,none,0,no_signal
2025-04-12 11:55:29,curve-dao-token,0.637316,244811107.0,4.39205,none,0,no_signal
2025-04-12 11:56:05,bitcoin,85058.0,27448953874.0,3.12499,none,0,no_signal
2025-04-12 11:56:40,ethereum,1657.36,11634446656.0,5.92708,none,0,no_signal
2025-04-12 11:57:16,binancecoin,599.25,540906668.0,2.43354,none,0,insufficient_funds
2025-04-12 11:57:52,solana,130.66,4350338479.0,9.04862,none,0,no_signal
2025-04-12 11:58:28,stellar,0.247718,150549811.0,6.82963,none,0,insufficient_funds
2025-04-12 11:59:03,the-open-network,2.99,217100637.0,2.01972,none,0,no_signal
2025-04-12 11:59:37,shiba-inu,1.259e-05,141626583.0,4.73844,none,0,no_signal
2025-04-12 12:00:12,bitcoin-cash,347.32,211840923.0,12.1806,none,0,no_signal
2025-04-12 12:00:47,bitget-token,4.42,102914059.0,2.55405,none,0,no_signal
2025-04-12 12:01:24,pi-network,0.763635,611235412.0,26.39895,none,0,no_signal
2025-04-12 12:01:58,hyperliquid,15.93,130020300.0,5.8447,none,0,no_signal
2025-04-12 12:02:36,uniswap,5.52,123175084.0,6.03928,none,0,insufficient_funds
2025-04-12 12:03:12,coinbase-wrapped-btc,85005.0,243822958.0,3.11402,none,0,no_signal
2025-04-12 12:03:47,pepe,7.28e-06,542918616.0,5.83078,none,0,insufficient_funds
2025-04-12 12:04:23,mantle,0.718429,283078514.0,3.54216,none,0,no_signal
2025-04-12 12:04:58,aave,147.89,224079970.0,9.47807,none,0,no_signal
2025-04-12 12:05:36,render-token,3.96,231830136.0,7.09865,none,0,no_signal
2025-04-12 12:06:16,sonic-3,0.526425,159067205.0,11.32339,none,0,no_signal
2025-04-12 12:06:51,filecoin,2.55,103686229.0,4.88349,none,0,no_signal
2025-04-12 12:07:26,curve-dao-token,0.641466,246652243.0,4.8259,none,0,no_signal
2025-04-12 12:08:22,ethereum,1656.6,11650178227.0,6.0186,none,0,no_signal
2025-04-12 12:08:57,binancecoin,598.92,543978880.0,2.46829,none,0,insufficient_funds
2025-04-12 12:09:31,stellar,0.247443,149308374.0,6.79342,none,0,no_signal
2025-04-12 12:10:06,shiba-inu,1.26e-05,141718329.0,5.11644,none,0,no_signal
2025-04-12 12:10:41,bitcoin-cash,349.77,222484992.0,12.66549,none,0,insufficient_funds
2025-04-12 12:11:18,hyperliquid,16.05,130938598.0,6.639,none,0,no_signal
2025-04-12 12:11:52,bitget-token,4.41,103411276.0,2.37968,none,0,no_signal
2025-04-12 12:12:27,pi-network,0.76659,617273705.0,27.17222,none,0,no_signal
2025-04-12 12:13:03,uniswap,5.52,121900720.0,6.25954,none,0,no_signal
